"Date","Chicago; Precipitation","Chicago; Temperature (max)","Chicago; Temperature (min)","Dallas; Precipitation","Dallas; Temperature (max)","Dallas; Temperature (min)","Detroit; Precipitation","Detroit; Temperature (max)","Detroit; Temperature (min)","Los Angeles; Precipitation","Los Angeles; Temperature (max)","Los Angeles; Temperature (min)","New York; Precipitation","New York; Temperature (max)","New York; Temperature (min)","San Francisco; Precipitation","San Francisco; Temperature (max)","San Francisco; Temperature (min)","San Jose; Precipitation","San Jose; Temperature (max)","San Jose; Temperature (min)","Seattle; Precipitation","Seattle; Temperature (max)","Seattle; Temperature (min)"
"2013-02-12",0.0,1.7,-4.4,10.2,10.6,6.1,0.0,1.1,-1.7,0.0,17.2,6.1,0.0,6.7,2.2,0.0,14.4,5.0,0.0,16.1,2.8,1.0,11.1,7.2
"2013-02-13",0.0,-2.2,-5.6,0.0,14.4,4.4,0.0,3.3,-2.8,0.0,17.8,7.2,0.8,6.7,0.6,0.0,15.0,5.0,0.0,18.3,3.3,2.3,9.4,7.2
"2013-02-14",0.0,4.4,-5.6,0.0,20.6,4.4,0.5,4.4,-2.2,0.0,21.1,7.8,0.0,7.8,0.6,0.0,20.0,5.6,0.0,22.8,4.4,1.0,9.4,5.6
"2013-02-15",0.0,4.4,-6.1,0.0,12.8,3.3,0.0,2.2,-3.9,0.0,26.7,7.8,0.0,12.8,2.8,0.0,20.0,7.8,0.0,22.2,5.6,0.0,13.3,5.0
"2013-02-16",0.0,0.0,-11.7,0.0,13.3,0.6,1.0,-2.8,-8.3,0.0,26.7,12.2,0.5,5.0,-0.6,0.0,18.9,8.9,0.0,20.0,6.1,0.0,11.1,3.9
"2013-02-17",0.0,-6.1,-13.3,0.0,22.2,3.3,0.0,-3.9,-11.7,0.0,18.3,10.0,0.0,0.0,-7.8,0.0,15.0,8.9,0.0,17.2,6.1,0.0,9.4,4.4
"2013-02-18",0.0,2.2,-10.6,0.0,25.6,11.1,0.0,7.2,-9.4,0.0,16.1,12.2,0.0,1.7,-8.3,0.0,11.1,7.2,0.0,13.9,3.9,0.0,7.8,3.9
"2013-02-19",5.8,11.7,-10.0,0.0,17.2,6.1,2.3,6.7,-6.7,3.3,13.9,7.8,3.8,9.4,0.6,10.7,9.4,5.0,6.4,,,0.0,10.6,1.7
"2013-02-20",0.0,-8.3,-13.3,3.6,12.2,5.6,0.0,-5.0,-8.3,0.0,15.0,6.7,0.0,3.3,-3.9,0.0,12.8,4.4,0.0,14.4,4.4,1.5,7.8,1.1
"2013-02-21",0.0,-3.3,-12.2,4.8,20.6,6.7,0.0,-3.3,-7.2,0.0,16.1,7.2,0.0,1.1,-4.4,0.0,13.9,6.7,0.0,14.4,2.8,0.5,6.7,3.9
"2013-02-22",7.9,0.0,-4.4,0.0,10.0,0.6,2.3,1.1,-5.6,0.0,17.2,6.1,0.0,3.3,-3.9,0.0,15.6,4.4,0.0,16.7,2.8,9.4,7.8,3.9
"2013-02-23",0.5,1.7,-4.4,0.0,13.3,1.1,0.0,1.1,-4.4,0.0,15.6,7.2,6.6,5.6,2.2,0.0,13.3,8.3,0.3,13.9,7.2,0.3,10.0,3.9
"2013-02-24",0.0,-0.6,-8.9,0.0,22.2,2.8,0.0,1.7,-5.6,0.0,18.3,7.8,0.3,8.3,1.1,0.0,15.6,7.8,0.0,16.7,3.3,0.0,8.9,5.0
"2013-02-25",0.0,5.0,-8.9,0.8,16.1,5.6,0.0,3.9,-7.8,0.0,19.4,7.2,0.0,7.2,0.0,0.0,14.4,6.1,0.0,16.1,1.7,2.3,10.6,3.3
"2013-02-26",0.0,5.0,-2.8,0.0,15.0,5.6,16.8,1.7,-2.8,0.0,18.9,6.7,3.6,6.7,1.7,0.0,17.2,5.0,0.0,18.3,2.2,0.5,8.9,3.9
"2013-02-27",19.1,2.2,-0.6,0.0,14.4,3.3,2.0,2.2,0.6,0.0,22.8,10.6,39.6,8.3,2.2,0.0,17.8,4.4,0.0,20.0,2.2,4.6,10.0,4.4
"2013-02-28",4.1,2.2,0.0,0.0,15.6,2.2,1.0,3.3,-1.1,0.0,24.4,10.0,0.0,10.6,3.9,0.0,15.6,7.8,0.0,18.9,5.6,8.1,11.7,6.7
"2013-03-01",0.8,3.3,-3.3,0.0,13.3,1.1,0.0,-1.1,-3.3,0.0,27.2,12.2,0.0,7.2,2.2,0.0,21.7,7.8,0.0,21.1,7.2,4.1,15.0,11.1
"2013-03-02",0.3,0.6,-5.6,0.0,13.3,0.6,0.0,-1.1,-4.4,0.0,27.8,13.9,0.0,4.4,-0.6,0.0,17.2,10.6,0.0,21.7,9.4,0.8,13.9,5.0
"2013-03-03",0.0,2.2,-11.1,0.0,22.8,3.9,0.0,-1.1,-6.1,0.0,17.8,12.8,0.0,4.4,-1.7,0.0,15.0,9.4,0.0,17.8,10.0,0.0,11.1,2.2
"2013-03-04",0.0,0.6,-11.1,0.0,31.1,13.3,0.0,3.3,-7.8,0.0,17.8,11.1,0.0,5.6,-2.8,0.0,13.3,7.8,0.0,15.6,7.8,0.0,13.3,0.0
"2013-03-05",0.8,1.1,-7.8,0.0,18.3,5.6,0.0,1.7,-6.1,0.0,16.1,12.2,0.0,9.4,-0.6,3.6,13.3,6.1,0.3,15.0,6.7,0.0,9.4,6.1
"2013-03-06",11.9,0.6,-2.2,0.0,16.7,2.8,0.0,6.1,-2.2,0.0,15.6,10.0,0.0,5.6,3.3,1.5,12.8,7.2,2.0,14.4,5.6,11.9,7.2,5.0
"2013-03-07",0.0,3.3,-2.2,0.0,22.8,6.7,0.0,3.3,-1.1,1.8,16.7,11.7,4.8,3.3,0.6,2.0,12.8,6.1,12.7,15.0,4.4,7.4,12.2,5.0
"2013-03-08",0.0,5.0,-7.2,0.3,18.3,12.8,0.0,7.2,-3.9,15.0,14.4,8.9,13.7,5.6,-0.6,0.0,12.8,7.8,1.8,15.0,6.7,0.0,11.7,2.2
"2013-03-09",0.0,5.0,-3.9,45.5,21.7,15.6,0.0,6.7,-3.9,0.0,16.1,8.9,0.0,12.8,1.7,0.0,16.1,6.7,0.0,17.8,7.2,0.0,12.8,1.1
"2013-03-10",10.7,8.9,1.1,3.6,16.1,5.6,0.0,17.8,1.7,0.0,17.8,8.9,0.0,10.0,2.2,0.0,18.9,6.1,0.0,20.0,3.9,0.8,7.8,3.9
"2013-03-11",11.7,10.0,3.3,0.0,16.1,1.7,5.3,14.4,3.3,0.0,19.4,9.4,0.0,12.2,4.4,0.0,17.8,6.1,0.0,21.1,4.4,1.3,10.6,6.1
"2013-03-12",2.8,5.6,-1.7,0.0,20.6,5.0,0.0,3.3,-1.1,0.0,15.6,10.0,20.1,13.9,6.1,0.0,19.4,8.3,0.0,21.1,8.3,2.0,12.8,10.0
"2013-03-13",1.0,2.8,-6.7,0.0,21.7,6.1,0.3,1.1,-2.8,0.0,18.3,10.6,0.0,11.1,3.3,0.0,23.9,7.2,0.0,23.3,9.4,2.3,11.7,9.4
"2013-03-14",0.0,1.1,-7.2,0.0,25.6,9.4,0.0,5.6,-5.0,0.0,16.7,11.7,0.0,5.0,-1.7,0.0,16.1,8.3,0.0,21.1,10.6,2.8,11.7,9.4
"2013-03-15",0.0,4.4,-4.4,0.0,28.3,13.9,0.8,4.4,-1.1,0.0,18.3,11.7,0.0,8.3,-1.1,0.0,17.8,7.8,0.0,20.6,7.2,0.0,14.4,8.9
"2013-03-16",3.8,6.1,-0.6,0.0,28.3,15.0,2.3,0.0,-2.8,0.0,16.7,11.7,3.0,5.0,0.0,0.0,16.7,8.3,0.0,21.1,10.0,4.3,10.6,4.4
"2013-03-17",0.5,0.0,-3.3,0.3,22.8,15.0,0.0,0.0,-5.0,0.0,16.1,12.2,0.0,3.3,-1.7,0.0,16.7,8.9,0.0,18.9,6.7,0.0,8.9,3.9
"2013-03-18",1.3,2.2,-1.7,0.0,21.7,13.3,1.0,2.2,-4.4,0.0,17.2,13.3,16.5,1.7,-2.2,0.0,15.6,7.2,0.0,18.3,6.1,0.0,11.7,3.9
"2013-03-19",0.5,1.7,-8.3,0.0,21.1,9.4,0.0,13.9,-4.4,0.0,16.7,11.1,9.1,6.1,0.6,0.5,17.8,8.9,2.3,21.7,8.9,11.7,12.8,1.7
"2013-03-20",0.0,0.6,-10.0,0.0,21.1,9.4,0.0,-1.1,-7.2,0.0,18.3,12.2,0.0,7.2,0.0,0.3,16.7,10.0,1.8,20.0,11.1,9.9,11.1,4.4
"2013-03-21",0.0,-3.3,-10.6,0.0,22.2,12.2,0.0,0.0,-8.3,0.0,19.4,12.2,0.0,4.4,-1.1,0.0,15.0,6.7,0.0,17.2,7.2,8.1,10.0,2.2
"2013-03-22",0.0,1.7,-10.0,0.0,20.0,8.9,0.0,4.4,-3.3,0.0,20.0,11.7,0.0,5.0,-2.2,0.0,17.2,6.1,0.0,19.4,7.2,0.0,9.4,0.6
"2013-03-23",0.0,3.9,-6.7,3.6,12.8,8.9,0.0,5.0,-5.6,0.0,20.0,12.2,0.0,7.8,0.0,0.0,18.3,6.1,0.0,19.4,5.0,0.0,10.0,1.1
"2013-03-24",0.0,3.9,-3.9,0.0,12.2,4.4,0.0,3.3,-4.4,0.0,21.1,12.8,0.0,8.3,0.6,0.0,16.1,6.7,0.0,20.6,5.0,0.0,12.2,0.6
"2013-03-25",0.0,4.4,0.0,0.0,13.3,1.1,0.8,3.9,-1.1,0.0,20.6,11.1,4.3,4.4,2.2,0.0,13.3,8.3,0.0,15.6,7.8,0.0,16.7,4.4
"2013-03-26",0.0,4.4,-1.7,0.0,15.0,1.1,0.0,7.2,1.1,0.0,17.8,12.8,0.0,11.7,2.8,0.0,16.1,8.9,0.0,18.3,7.8,0.0,16.7,6.1
"2013-03-27",0.0,6.1,-2.2,0.0,22.2,5.6,0.0,9.4,-0.6,0.0,19.4,12.8,0.0,11.7,2.2,0.0,17.8,10.0,0.0,19.4,8.3,0.3,13.3,7.2
"2013-03-28",0.0,6.7,-4.4,0.0,22.2,11.7,0.0,11.1,1.1,0.0,18.9,12.8,0.0,10.6,2.8,0.0,19.4,11.7,0.3,22.8,12.2,2.0,16.1,8.3
"2013-03-29",0.0,10.0,-2.8,0.0,25.6,16.1,0.0,12.2,0.0,0.0,18.3,12.8,0.0,12.8,4.4,0.0,23.3,10.0,0.0,25.6,11.7,0.0,18.3,7.8
"2013-03-30",0.0,11.1,-3.3,26.4,25.6,13.9,0.0,12.8,-1.7,0.0,17.8,12.8,0.0,15.0,4.4,2.0,17.8,11.1,0.8,22.2,12.2,0.0,20.0,5.6
"2013-03-31",0.0,15.6,0.6,0.8,25.0,15.0,1.0,15.6,2.8,0.0,20.0,13.9,2.0,12.2,6.7,2.5,18.3,12.2,0.3,21.1,11.7,0.0,20.6,6.7
"2013-04-01",0.0,14.4,-2.8,0.0,27.2,11.1,0.3,6.7,-2.1,0.0,17.8,13.3,0.0,16.7,2.8,3.6,18.3,11.1,1.8,20.0,11.7,0.0,17.2,8.3
"2013-04-02",0.0,5.0,-3.9,1.0,22.2,12.2,0.0,5.0,-4.3,0.0,18.9,12.8,0.0,6.1,0.6,0.0,15.6,10.0,0.0,20.0,10.6,0.0,13.9,8.9
"2013-04-03",0.0,7.8,-6.1,27.7,13.3,7.2,0.0,5.6,-3.2,0.0,20.0,12.2,0.0,7.8,0.6,0.0,20.0,9.4,0.0,26.1,9.4,0.0,16.7,7.8
"2013-04-04",0.0,5.0,-3.9,0.0,11.1,6.7,0.0,12.2,-2.1,0.0,17.8,13.3,0.0,11.7,0.6,7.9,17.8,11.7,3.8,20.0,11.1,8.4,14.4,10.0
"2013-04-05",0.0,15.6,0.6,0.0,21.1,5.0,0.0,9.4,-1.0,0.0,19.4,14.4,0.0,17.8,5.0,0.0,17.8,12.2,0.0,18.9,11.7,18.5,13.9,10.0
"2013-04-06",0.0,7.2,1.1,0.0,25.6,13.9,0.0,10.6,-1.6,0.0,19.4,13.3,0.0,11.1,1.7,0.3,16.7,11.7,0.0,19.4,10.0,12.7,12.2,7.2
"2013-04-07",3.8,20.6,5.6,0.0,23.9,17.2,0.0,15.0,3.9,0.0,19.4,13.3,0.0,12.8,4.4,0.3,16.7,10.0,1.0,19.4,10.6,39.1,8.3,5.0
"2013-04-08",13.0,13.3,2.2,0.0,24.4,19.4,1.8,18.3,2.2,0.0,18.9,13.9,0.0,22.8,10.6,0.0,17.2,9.4,0.0,18.9,8.9,0.8,13.3,6.1
"2013-04-09",1.5,17.2,2.8,0.0,28.3,20.6,0.5,8.9,4.4,0.0,22.8,12.8,0.0,27.8,10.6,0.0,20.0,10.0,0.0,23.3,8.9,0.0,12.2,6.1
"2013-04-10",5.3,9.4,2.8,10.4,23.3,5.0,16.3,6.7,3.3,0.0,23.3,11.7,12.4,23.3,12.8,0.0,26.7,10.6,0.0,27.8,10.6,9.4,15.0,8.9
"2013-04-11",21.3,5.0,2.8,0.0,16.7,5.6,31.0,4.4,1.7,0.0,22.2,12.2,0.0,15.6,8.3,0.0,18.3,9.4,0.0,21.1,10.0,1.5,12.2,6.7
"2013-04-12",5.8,6.1,2.2,0.0,25.6,6.7,7.1,7.2,1.7,0.0,18.3,13.3,16.0,8.3,5.0,0.0,17.2,8.3,0.0,23.3,7.2,9.7,7.8,4.4
"2013-04-13",0.5,6.7,1.1,0.0,26.7,12.8,0.5,6.1,1.1,0.0,16.7,13.9,0.3,14.4,5.0,0.0,16.1,8.9,0.0,19.4,8.9,9.4,10.6,3.3
"2013-04-14",0.3,8.3,0.6,0.0,28.3,14.4,0.0,7.2,1.1,0.0,17.2,13.3,0.0,13.9,7.8,0.0,15.6,8.3,0.0,19.4,8.3,5.8,12.8,4.4
"2013-04-15",0.5,18.3,3.9,0.0,31.7,21.1,0.3,20.6,2.2,1.5,17.8,12.2,0.0,15.0,6.7,0.0,13.9,7.8,0.0,15.6,7.8,0.0,13.9,4.4
"2013-04-16",11.2,20.6,3.3,0.0,31.7,22.8,6.1,16.7,7.8,0.0,18.3,10.6,0.0,17.2,8.3,0.0,16.7,7.2,0.0,19.4,5.6,0.3,13.9,3.3
"2013-04-17",0.0,11.1,3.9,0.0,30.6,23.3,23.4,13.3,4.4,0.0,21.1,13.3,0.5,21.7,12.8,0.0,19.4,10.0,0.0,20.6,8.3,0.0,15.0,3.9
"2013-04-18",69.1,8.9,4.4,31.0,25.0,7.8,20.6,26.7,7.2,0.0,25.0,11.7,0.3,15.0,10.6,0.0,22.8,8.3,0.0,24.4,7.2,5.3,11.7,6.7
"2013-04-19",5.6,17.8,2.8,0.0,18.3,5.6,3.0,17.2,3.3,0.0,26.1,12.2,1.3,21.7,12.8,0.0,22.2,9.4,0.0,27.2,10.0,20.6,13.3,9.4
"2013-04-20",0.0,5.6,-1.7,0.0,22.8,8.9,0.0,5.0,-0.5,0.0,25.6,12.8,1.5,15.6,6.1,0.0,22.8,10.0,0.0,26.1,10.6,0.0,13.9,8.3
"2013-04-21",,8.3,0.6,0.0,22.8,10.6,0.0,7.2,-3.2,0.0,21.7,13.9,0.0,12.8,2.8,0.0,25.6,9.4,0.0,28.9,9.4,3.3,12.2,6.7
"2013-04-22",0.0,11.1,3.9,0.0,26.7,13.9,0.0,15.0,0.6,0.0,18.9,14.4,0.0,12.8,5.0,0.0,28.3,10.6,0.0,30.6,12.2,0.0,16.1,5.0
"2013-04-23",0.3,18.9,8.3,0.3,20.6,6.1,5.3,21.1,6.1,0.0,20.0,14.4,0.0,11.7,5.0,0.0,24.4,9.4,0.0,27.2,11.7,0.0,17.8,3.9
"2013-04-24",19.8,15.6,2.2,1.0,17.8,4.4,8.6,13.3,2.2,0.0,17.2,15.0,0.0,20.6,6.7,0.0,20.0,8.3,0.0,20.6,8.9,0.0,21.1,6.1
"2013-04-25",1.0,11.1,2.8,0.0,23.9,11.1,1.0,11.1,1.1,0.0,21.1,15.0,0.0,18.9,7.8,0.0,18.3,11.7,0.0,20.6,10.6,0.0,21.7,6.7
"2013-04-26",0.0,11.7,0.6,0.0,26.7,16.1,0.0,13.9,-0.5,0.0,21.1,13.3,0.0,19.4,10.0,0.0,16.1,10.0,0.0,20.6,10.6,0.0,20.6,8.3
"2013-04-27",0.0,20.6,9.4,0.0,24.4,16.7,0.0,19.4,3.3,0.0,18.9,13.9,0.0,21.7,8.9,0.0,16.1,9.4,0.0,22.8,10.6,0.0,13.9,10.6
"2013-04-28",0.5,18.9,8.3,0.0,28.3,13.3,8.4,12.8,8.9,0.0,19.4,13.9,0.0,20.6,10.6,0.0,21.7,8.3,0.0,26.7,11.7,1.0,15.0,9.4
"2013-04-29",0.0,17.8,8.3,0.0,31.1,17.2,0.0,18.3,11.1,0.0,21.1,14.4,1.0,13.9,11.1,0.0,26.7,11.1,0.0,31.1,13.3,3.8,13.9,6.7
"2013-04-30",0.0,23.9,15.0,0.0,28.9,17.2,0.0,22.2,12.2,0.0,19.4,15.0,0.0,20.0,10.6,0.0,21.1,10.0,0.0,26.7,11.7,0.0,12.8,4.4
"2013-05-01",0.0,30.0,17.2,0.0,28.3,19.4,0.0,26.1,10.6,0.0,21.7,16.1,0.0,20.6,8.3,0.0,25.6,12.8,0.0,29.4,12.8,0.0,18.3,3.3
"2013-05-02",0.0,28.9,5.0,0.5,20.6,6.7,0.0,25.0,10.6,0.0,25.6,14.4,0.0,22.2,9.4,0.0,31.7,13.3,0.0,33.3,12.8,0.0,20.6,6.7
"2013-05-03",0.0,11.1,3.3,0.0,20.0,4.4,0.0,23.3,12.8,0.0,32.2,16.1,0.0,18.9,9.4,0.0,29.4,13.3,0.0,32.2,12.2,0.0,21.7,9.4
"2013-05-04",2.3,11.1,4.4,0.0,23.9,6.7,0.0,20.0,12.2,0.0,22.8,15.0,0.0,20.6,8.9,0.0,28.9,12.2,0.0,30.6,12.8,0.0,25.0,11.1
"2013-05-05",0.3,17.8,7.2,0.0,21.7,8.3,0.0,21.1,10.0,0.8,20.6,15.0,0.0,17.8,7.8,0.0,21.1,13.3,0.0,21.7,11.7,0.0,28.9,11.7
"2013-05-06",0.0,16.7,9.4,0.0,26.1,10.6,0.0,21.7,8.9,4.1,20.6,15.0,0.0,20.6,7.8,0.0,21.1,15.0,0.0,21.1,13.3,0.0,30.6,12.2
"2013-05-07",0.0,16.7,5.6,0.0,30.0,16.1,0.0,23.3,11.1,5.1,20.6,14.4,0.0,23.3,11.1,0.0,21.7,11.7,0.0,22.8,13.3,0.0,20.6,11.1
"2013-05-08",0.0,21.1,6.1,0.0,31.1,18.9,0.3,25.0,13.9,0.0,20.6,16.1,76.7,17.2,12.8,0.0,16.1,11.7,0.0,19.4,12.8,0.0,19.4,11.1
"2013-05-09",0.0,21.1,8.9,8.1,23.9,20.0,0.0,25.6,11.7,0.0,20.6,14.4,12.7,20.0,12.2,0.0,16.7,11.1,0.0,19.4,11.7,0.0,22.8,10.0
"2013-05-10",11.2,21.1,6.1,0.0,28.9,19.4,5.8,23.3,6.1,0.0,21.1,15.0,0.3,26.1,15.0,0.0,15.6,10.6,0.0,20.0,12.2,0.0,26.1,9.4
"2013-05-11",0.0,10.6,5.6,0.0,28.3,16.7,0.3,15.0,3.9,0.0,22.8,16.1,27.7,21.1,16.1,0.0,20.6,10.6,0.0,28.3,11.7,0.0,27.2,12.2
"2013-05-12",0.0,15.6,2.8,0.0,26.7,15.6,0.0,10.0,2.8,0.0,22.8,15.6,0.0,21.1,10.6,0.0,20.6,11.7,0.0,25.6,12.2,6.6,21.7,13.9
"2013-05-13",0.0,13.3,1.7,0.0,31.1,15.6,0.0,12.8,0.0,0.0,28.9,18.3,0.0,14.4,7.2,0.0,18.3,10.6,0.0,25.0,11.7,3.3,18.9,9.4
"2013-05-14",0.0,17.2,5.6,0.0,31.7,18.3,0.0,21.1,6.7,0.0,22.2,15.0,0.0,16.1,5.6,0.0,18.3,11.7,0.0,25.0,11.7,0.0,18.3,7.8
"2013-05-15",0.0,30.0,17.2,52.3,26.7,17.2,0.0,28.9,12.2,0.0,21.1,14.4,0.0,20.6,11.1,0.0,16.7,11.1,0.0,21.7,10.6,1.0,17.2,8.9
"2013-05-16",0.0,27.2,11.1,0.0,28.3,17.8,0.0,27.8,11.1,0.0,21.1,16.7,0.0,26.1,16.7,0.0,17.8,12.2,0.3,22.2,12.2,0.0,21.7,12.2
"2013-05-17",0.0,27.2,9.4,0.0,33.3,23.3,0.0,21.1,8.3,0.0,21.7,16.7,0.0,22.2,14.4,0.0,17.8,11.7,0.0,21.1,10.0,0.5,17.2,11.7
"2013-05-18",0.0,17.2,10.0,0.0,34.4,23.3,0.0,25.0,13.3,0.0,22.2,15.6,0.3,18.3,13.3,0.0,19.4,11.1,0.0,22.8,7.8,0.0,16.7,11.1
"2013-05-19",0.0,24.4,12.2,0.0,32.8,22.2,0.0,29.4,12.8,0.0,21.7,14.4,15.2,15.0,12.8,0.0,23.9,10.6,0.0,27.2,11.1,0.0,18.3,10.6
"2013-05-20",0.0,29.4,17.2,0.0,33.3,24.4,0.0,31.1,16.7,0.0,22.8,16.1,0.0,26.1,14.4,0.0,28.3,11.1,0.0,31.7,11.7,0.0,19.4,9.4
"2013-05-21",27.2,32.2,17.2,20.6,28.9,16.7,1.3,30.0,20.6,0.0,23.3,16.7,0.0,30.0,20.0,0.0,17.2,9.4,0.0,20.6,10.6,13.7,15.6,8.3
"2013-05-22",23.9,28.3,17.8,0.0,30.0,13.9,0.5,28.9,17.8,0.0,21.7,17.2,0.0,25.6,15.0,0.0,16.7,8.9,0.0,18.9,8.9,13.7,11.1,7.2
"2013-05-23",35.1,22.2,7.2,0.0,31.1,22.2,2.8,18.9,6.1,0.0,21.1,16.1,46.0,26.7,17.8,0.0,16.7,8.9,0.0,19.4,8.3,4.1,12.2,6.7
"2013-05-24",0.3,11.1,4.4,8.4,30.6,21.1,0.0,13.3,3.9,0.0,21.1,15.0,7.6,18.3,7.2,0.0,16.7,9.4,0.0,21.7,7.2,0.3,16.7,8.9
"2013-05-25",0.0,12.8,2.8,14.5,30.6,20.6,0.0,19.4,2.8,0.0,20.6,15.0,3.6,12.2,7.2,0.0,15.6,10.0,0.0,20.0,8.3,0.0,17.8,10.0
"2013-05-26",0.0,14.4,3.3,0.3,31.1,22.8,0.0,20.6,3.9,0.0,21.1,15.0,0.0,18.9,8.9,0.0,18.9,11.7,0.0,22.2,12.8,1.5,18.3,10.6
"2013-05-27",0.3,18.3,9.4,0.0,31.1,23.3,18.3,17.8,6.1,0.0,21.7,15.6,0.0,22.8,10.6,0.3,16.7,12.2,0.0,19.4,11.7,9.7,16.7,11.1
"2013-05-28",6.6,18.9,10.6,0.0,30.6,23.3,24.9,25.6,10.6,0.0,23.3,16.7,13.2,20.0,13.3,0.0,18.3,12.8,0.0,21.7,13.9,0.5,17.2,11.7
"2013-05-29",1.3,26.1,17.8,3.3,29.4,22.8,0.0,30.0,19.4,0.0,24.4,17.2,0.0,27.8,14.4,0.0,18.3,11.1,0.0,21.1,12.8,5.6,16.1,9.4
"2013-05-30",0.0,27.8,19.4,0.0,32.2,23.9,12.7,31.1,18.9,0.0,23.9,17.8,0.0,32.2,22.2,0.0,18.3,10.6,0.0,23.3,10.6,0.0,16.7,9.4
"2013-05-31",17.0,29.4,16.7,0.0,33.3,26.1,4.3,28.9,20.6,0.0,22.8,17.8,0.0,32.2,23.9,0.0,23.3,10.0,0.0,28.9,11.1,0.0,19.4,11.1
"2013-06-01",0.0,26.7,18.9,0.0,32.2,25.6,3.0,27.8,18.3,0.0,22.8,17.2,0.0,32.2,22.8,0.0,25.0,11.1,0.0,31.1,13.3,0.0,22.8,12.2
"2013-06-02",10.9,25.6,9.4,0.0,29.4,20.6,0.8,22.8,12.8,0.0,24.4,18.3,21.6,31.1,20.6,0.0,18.3,10.0,0.0,25.6,11.7,1.0,20.6,12.2
"2013-06-03",0.8,11.1,3.9,0.0,32.2,18.3,0.0,20.0,8.9,0.0,22.8,17.8,22.1,25.6,18.9,0.0,22.8,10.6,0.0,25.0,11.7,0.0,22.2,11.1
"2013-06-04",0.0,20.6,7.2,0.0,33.9,22.8,0.0,20.0,10.0,0.0,21.7,17.2,0.0,23.9,13.9,0.0,20.6,12.2,0.0,22.8,12.2,0.0,26.1,12.2
"2013-06-05",0.3,20.6,10.0,0.0,33.3,24.4,0.0,22.2,11.1,0.0,20.6,16.7,0.0,23.3,14.4,0.0,18.9,12.2,0.0,22.2,12.8,0.0,26.7,14.4
"2013-06-06",3.8,19.4,11.7,7.1,28.3,21.7,0.0,20.0,13.3,0.0,19.4,16.7,3.3,21.1,15.0,0.0,18.9,11.7,0.0,24.4,12.8,0.0,26.7,12.2
"2013-06-07",3.3,15.6,9.4,0.0,30.0,18.3,0.0,16.7,11.7,0.0,19.4,16.7,105.7,17.2,15.0,0.0,23.3,11.1,0.0,30.6,11.7,0.0,21.7,13.3
"2013-06-08",0.0,18.9,6.1,0.0,31.7,18.3,0.0,21.1,14.4,0.0,22.2,16.7,12.2,25.0,13.9,0.0,25.6,13.3,0.0,30.6,16.7,0.0,20.6,12.8
"2013-06-09",0.0,22.8,13.9,49.3,32.8,20.6,0.0,23.9,14.4,0.0,21.1,16.7,0.0,26.7,17.2,0.0,21.1,15.0,0.0,25.6,15.6,0.0,20.6,11.1
"2013-06-10",6.4,26.7,15.0,0.0,37.8,22.8,33.8,21.1,15.6,0.0,22.8,17.2,35.1,21.1,16.7,0.0,21.1,13.9,0.0,23.9,13.3,0.0,21.7,11.7
"2013-06-11",0.0,24.4,13.9,0.0,35.0,25.0,0.0,27.8,16.7,0.0,22.2,17.2,2.3,26.7,17.8,0.0,19.4,12.8,0.0,22.8,14.4,0.0,20.0,10.0
"2013-06-12",0.0,28.9,16.7,0.0,35.0,25.6,3.3,23.9,17.2,0.0,20.6,16.7,0.0,24.4,18.3,0.0,19.4,11.1,0.0,24.4,12.2,0.3,20.6,11.7
"2013-06-13",16.5,25.0,14.4,0.0,37.2,26.7,19.8,26.1,16.7,0.0,22.2,16.7,32.0,20.6,12.8,0.0,19.4,10.6,0.0,25.0,10.6,0.0,21.1,11.7
"2013-06-14",0.0,20.6,12.2,0.0,36.7,26.1,0.0,25.0,15.0,0.0,22.8,16.1,9.7,22.2,11.7,0.0,25.6,11.1,0.0,30.6,12.8,0.0,20.0,12.2
"2013-06-15",0.3,22.2,10.6,8.1,33.3,23.3,0.0,26.1,12.8,0.0,22.2,16.7,0.0,26.7,16.1,0.0,16.7,10.6,0.0,22.2,12.2,0.0,25.6,10.0
"2013-06-16",4.3,25.0,15.0,0.0,35.6,25.0,2.8,27.8,18.9,0.0,21.7,16.1,0.0,26.7,18.3,0.0,20.0,11.1,0.0,24.4,11.1,0.0,23.9,12.8
"2013-06-17",0.0,28.9,13.9,11.9,34.4,21.1,0.3,28.3,16.1,0.0,21.7,15.6,0.3,28.9,20.6,0.0,18.3,11.7,0.0,23.3,12.8,0.0,25.6,13.9
"2013-06-18",1.8,31.7,11.7,4.3,30.6,22.2,7.9,22.8,13.3,0.0,22.8,17.2,5.1,28.9,17.8,0.0,18.3,12.2,0.0,21.7,12.8,0.3,23.3,13.3
"2013-06-19",0.0,19.4,10.0,0.0,35.6,23.3,0.0,22.8,10.0,0.0,23.3,16.7,0.0,25.0,15.0,0.0,19.4,12.2,0.0,22.8,12.2,0.0,20.0,12.8
"2013-06-20",0.0,23.3,11.1,0.0,36.1,25.6,0.0,26.7,12.2,0.0,23.9,16.1,0.0,26.7,16.7,0.0,19.4,11.1,0.0,24.4,11.1,3.0,17.2,12.8
"2013-06-21",0.0,29.4,17.8,0.0,36.1,25.6,0.0,29.4,15.6,0.0,23.9,16.7,0.0,27.8,17.8,0.0,21.7,10.6,0.0,26.7,11.7,0.3,20.6,12.2
